activityID,activityName,duration,cost,quantity,wbsSeq,actSeq
2513C30R000PI00110,Installation of UG Piping(Hot Oil Area),122,5,10,c,4093
2513C71R730FF00075,Installation of Foam Station Skid Package-107300XX001,28,5,10,d,4094
2513C71R220LL00070,Installation of Oil Transfer Pump-112200PH002A/B/C/D(LLI),60,5,10,e,4095
2513C71R220ME00071,Installation of Off-spec Oil Pumps -112200PH001A/B,45,5,10,a,4096
2513C71R220ME00072,Installation of Air Cooled Heat Exchanger-112200HC001,45,5,10,b,4097
2513C71R200ME00075,Installation of Off-spec Oil Gas Boot-112000VD001,30,5,10,c,4098
2513C71R200ME00076,Installation of Gas Boot-112000VD002,30,5,10,d,4099
2513C71R220ME00075,Installation of Flow Tanks Oily water Pumps-112200PA001A/B,30,5,10,e,4100
2513C71R220ME00240,Hydro Test for Flow Tanks(DRT),26,5,10,a,4101
2513C71R220ME00140,Hydro Test for Off-Spec Oil Tank(DRT),13,5,10,b,4102
2513C71R220ME00210,Installation of Bottom and Annular for Flow Tanks(DRT),36,5,10,c,4103
2513C71R220ME00110,Installation of Bottom and Annular for Off-Spec Oil Tank(DRT),25,5,10,d,4104
2513C71R220ME00230,Installation of Roof for Flow Tanks(DRT),94,5,10,e,4105
2513C71R220ME00130,Installation of Roof for Off-Spec Oil Tank(DRT),37,5,10,a,4106
2513C71R220ME00220,Installation of Shell for Flow Tanks(DRT),137,5,10,b,4107
2513C71R220ME00120,Installation of Shell for Off-Spec Oil Tank(DRT),86,5,10,c,4108
2513C71R690AR00013,Foundation for Flow Tank Oily Water Pumps Sunshade (삭제유무확인),28,5,10,d,4109
2513C71R690AR00014,Structure&Cladding for Flow Tank Oily Water Pumps Sunshade,12,5,10,e,4110
2513C71R690AR00011,Foundation for Oil Transfer Pumps Sunshade(삭제),47,5,10,a,4111
2513C71R690AR00015,Foundation for Off Spec Oil Pumps Sunshade(삭제),38,5,10,b,4112
2513C71R690AR00016,Structure&Cladding for Off Spec Oil Pumps Sunshade(삭제),32,5,10,c,4113
2513C71R690AR00012,Structure&Cladding for Oil Transfer Pumps Sunshade(삭제),79,5,10,d,4114
2513C71R200ST00072,Steel Structure Erection for Gas Boot(18-STR-01)-112000VD002-STR (FP),21,5,10,e,4115
2513C71R200ST00071,Steel Structure Erection for Off-spec Oil Gas Boot(18-STR-02)-112000VD001-STR (FP),45,5,10,a,4116
2513C71R200CV00075,Steel Structure Foundation for Off-spec Oil Gas Boot-112000VD001 (18-STR-01),8,5,10,b,4117
2513C71R220CV00081,Tank Foundation for Off-Spec Oil Tank-112200TA001,48,5,10,c,4118
2513C71R220CV00082,Tank Foundation for Flow Water Tank-112200TA002,53,5,10,d,4119
2513C71R220CV00072,Equipment Foundation for Air Cooled Heat Exchanger-112200HC001,10,5,10,e,4120
2513C71R220CV00075,Equipment Foundation for Centrifugal Horizontal Pump (API610)-112200PA001A/B,2,5,10,a,4121
2513C71R220CV00071,Equipment Foundation for Centrifugal Vertical Pump (API 610)-112200PH001A/B,4,5,10,b,4122
2513C71R200CV00076,Steel Structure Foundation for Gas Boot-112000VD002- (18-STR-02),8,5,10,c,4123
2513C71R000CV00110,Underground Work for UG Piping(Flow Tank & Off-Spec Oil Tank Area),152,5,10,d,4124
2513C71R000CV01020,Cable Trench/Bank(FLOW TANK & OFF-SPEC OIL TANK AREA),70,5,10,e,4125
2513C71R000CV04010,Concrete Paving(FLOW TANK & OFF-SPEC OIL TANK AREA),20,5,10,a,4126
2513C71R000CV01030,Gatch Paving(FLOW TANK & OFF-SPEC OIL TANK AREA),38,5,10,b,4127
2513C71R000CV05010,Gravel Paving(FLOW TANK & OFF-SPEC OIL TANK AREA),13,5,10,c,4128
2513C71R000CV01010,Pit/Manhole/Basin(FLOW TANK & OFF-SPEC OIL TANK AREA),169,5,10,d,4129
2513C71R200CV00077,Equipment Foundation for Oil Transfer Pump-112200PH002A/B/C/D,39,5,10,e,4130
2513C71R150PI00075,A/G Piping Field Installation for FLOW TANK & OFF-SPEC OIL TANK AREA,171,5,10,a,4131
2513C71R150PI00085,Hydro Test for AG Piping(Flow Tank & Off-Spec Oil Tank Area),90,5,10,b,4132
2513C71R150PI00120,Hydro Test for UG Piping(Flow Tank & Off-Spec Oil Tank Area),120,5,10,c,4133
2513C71R000PI00110,Installation of UG Piping(Flow Tank & Off-Spec Oil Tank Area),120,5,10,d,4134
2513C71R200IS00071,Insulation Work for Off-spec Oil Gas Boot-112000VD001,13,5,10,e,4135
2513C71R220IS00081,Insulation Work of Off-Spec Oil Tank-112200TA001,19,5,10,a,4136
2513C71R220IS00082,Insulation Work of Flow Water Tank-112200TA002,20,5,10,b,4137
2513C71R200IS00072,Insulation Work for Gas Boot-112000VD002,13,5,10,c,4138
2513C71R980IN00020,Installation of Panel & Equipment 2nd for Flow tank & Off-spec Oil Tank Area,2,5,10,d,4139
2513C71R980IN00010,Installation of Panel & Equipment 1st for Flow tank & Off-spec Oil Tank Area,4,5,10,e,4140
2513C71R935IN00010,Installation of INSTRUMENT CABLE TRAY for Flow Tank & Off-Spec Oil Tank Area,30,5,10,a,4141
2513C71R000IN00010,Field Instrument Installation for Flow Tank & Off-Spec Oil Tank Area,25,5,10,b,4142
2513C71R000IN00020,Installation of INSTRUMENT JUNCTION BOX for Flow Tank & Off-Spec Oil Tank Area,14,5,10,c,4143
2513C71R000IN00030,Installation of INSTRUMENT AIR PIPING (GALVANIZED) & Tubing for Flow Tank & Off-Spec Oil Tank Area,20,5,10,d,4144
2513C71R000IN00040,Installation of INSTRUMENT CABLE (Primary) for Flow Tank & Off-Spec Oil Tank Area,60,5,10,e,4145
2513C71R000IN00050,Installation of INSTRUMENT CABLE (Secondary) for Flow Tank & Off-Spec Oil Tank Area,19,5,10,a,4146
2513C71R000IN00060,Instrument Cable Termination & Gland for Flow Tank & Off-Spec Oil Tank Area,54,5,10,b,4147
2513C71R220PA00081,Painting Work of Off-Spec Oil Tank-112200TA001,39,5,10,c,4148
2513C71R220PA00082,Painting Work of Flow Tank-112200TA002,45,5,10,d,4149
2513C71R960EL00020,Installation of FIRE ALARM SYSTEM for Flow Tank & Off-Spec Oil Tank Area,9,5,10,e,4150
2513C71R960EL00030,Installation of CCTV SYSTEM for Flow Tank & Off-Spec Oil Tank Area,3,5,10,a,4151
2513C71R935EL00010,Installation of CABLE TRAY for Flow Tank & Off-Spec Oil Tank Area,26,5,10,b,4152
2513C71R000EL00010,Installation of ELECTRICAL (TELECOMMUNICATION & FIRE ALARM) CABLE for Flow Tank & Off-Spec Oil Tank Area,52,5,10,c,4153
2513C71R000EL00020,Installation of CABLE GLAND & TERMINATION KIT for Flow Tank & Off-Spec Oil Tank Area,15,5,10,d,4154
2513C71R935EL00020,Installation of LIGHTING FIXTURE/RECEPTACLE & JUNCTION BOX for Flow Tank & Off-Spec Oil Tank Area,24,5,10,e,4155
2513C71R000EL00030,Installation of ELECTRICAL HEAT TRACING SYSTEM for Flow Tank & Off-Spec Oil Tank Area,21,5,10,a,4156
2513C71R000EL00040,Installation of Cathodic Protection System for Flow Tank & Off-Spec Oil Tank Area,16,5,10,b,4157
2513C71R945EL00010,Installation of GROUNDING for Flow Tank & Off-Spec Oil Tank Area,25,5,10,c,4158
2513C71R960EL00010,Installation of PAGA/TELECOMMUNICATION SYSTEM for Flow Tank & Off-Spec Oil Tank Area,14,5,10,d,4159
2513E55R000GE21030,Punch Clear(B) for 210  CRUDE OIL TREATMENT,7,5,10,e,4160
2513E55R000GE21040,Punch Clear(B) for 220  CRUDE OIL TRANSPORT AND STORAGE,7,5,10,a,4161
2513E55R000GE21050,Punch Clear(B) for 230  FLARE. VENT AND BLOWDOWN,7,5,10,b,4162
2513E55R000GE21060,Punch Clear(B) for 410  HEATING,7,5,10,c,4163
2513E55R000GE21070,Punch Clear(B) for 420  FUEL GAS,7,5,10,d,4164
2513E55R000GE21080,Punch Clear(B) for 430  DIESEL FUEL,7,5,10,e,4165
2513E55R000GE21090,Punch Clear(B) for 460  COMPRESSED AIR,7,5,10,a,4166
2513E55R000GE21100,Punch Clear(B) for 510  WATER INJECTION,7,5,10,b,4167
2513E55R000GE21110,Punch Clear(B) for 520  SERVICE WATER,7,5,10,c,4168
2513E55R000GE21120,Punch Clear(B) for 530  FRESH WATER,7,5,10,d,4169
2513E55R000GE21130,Punch Clear(B) for 540  OPEN DRAINS,7,5,10,e,4170
2513E55R000GE21140,Punch Clear(B) for 550  CLOSED DRAINS,7,5,10,a,4171
2513E55R000GE21150,Punch Clear(B) for 555  PRODUCED WATER TREATMENT,7,5,10,b,4172
2513E55R000GE21160,Punch Clear(B) for 570  SANITARY DISCHARGE TREATMENT AND STORAGE,7,5,10,c,4173
2513E55R000GE21170,Punch Clear(B) for 600  INERT GAS,7,5,10,d,4174
2513E55R000GE21180,Punch Clear(B) for 730  WATER/FOAM FIREFIGHTING SYSTEM,7,5,10,e,4175
2513E55R000GE20010,Punch Clear(A) for 130  MANIFOLD,30,5,10,a,4176
2513E55R000GE20020,Punch Clear(A) for 200  OIL SEPARATION,30,5,10,b,4177
2513E55R000GE20030,Punch Clear(A) for 210  CRUDE OIL TREATMENT,30,5,10,c,4178
2513E55R000GE20040,Punch Clear(A) for 220  CRUDE OIL TRANSPORT AND STORAGE,30,5,10,d,4179
2513E55R000GE20050,Punch Clear(A) for 230  FLARE. VENT AND BLOWDOWN,30,5,10,e,4180
2513E55R000GE20060,Punch Clear(A) for 410  HEATING,30,5,10,a,4181
2513E55R000GE20070,Punch Clear(A) for 420  FUEL GAS,30,5,10,b,4182
2513E55R000GE20080,Punch Clear(A) for 430  DIESEL FUEL,30,5,10,c,4183
2513E55R000GE20090,Punch Clear(A) for 460  COMPRESSED AIR,30,5,10,d,4184
2513E55R000GE20100,Punch Clear(A) for 510  WATER INJECTION,30,5,10,e,4185
2513E55R000GE20110,Punch Clear(A) for 520  SERVICE WATER,30,5,10,a,4186
2513E55R000GE20120,Punch Clear(A) for 530  FRESH WATER,30,5,10,b,4187
2513E55R000GE20130,Punch Clear(A) for 540  OPEN DRAINS,30,5,10,c,4188
2513E55R000GE20140,Punch Clear(A) for 550  CLOSED DRAINS,30,5,10,d,4189
2513E55R000GE20150,Punch Clear(A) for 555  PRODUCED WATER TREATMENT,30,5,10,e,4190
2513E55R000GE20160,Punch Clear(A) for 570  SANITARY DISCHARGE TREATMENT AND STORAGE,30,5,10,a,4191
2513E55R000GE20170,Punch Clear(A) for 600  INERT GAS,30,5,10,b,4192
2513E55R000GE20180,Punch Clear(A) for 730  WATER/FOAM FIRE FIGHTING SYSTEM,30,5,10,c,4193
2513E55R000GE21010,Punch Clear(B) for 130  MANIFOLD,7,5,10,d,4194
2513E55R000GE21020,Punch Clear(B) for 200  OIL SEPARATION,7,5,10,e,4195
2513C82R480CV00071,Equipment Foundation for Diesel Engine Driven Power Generator-104800XX001,13,5,10,a,4196
2513C82R000CV01020,Cable Trench/Bank(SUBSTATION AREA),172,5,10,b,4197
2513C82R000CV01030,Gatch Paving(SUBSTATION AREA),24,5,10,c,4198
2513C82R000CV05010,Gravel Paving(SUBSTATION AREA),16,5,10,d,4199
2513C82R000CV01010,Pit/Manhole/Basin(SUBSTATION AREA),107,5,10,e,4200
2513C82R480ME00071,Installation of Emergency Diesel Generator Package-104300XX001,10,5,10,a,4201
2513C82R660HV00074,Installation of AC Equipment (Substation-1),90,5,10,b,4202
2513C82R660HV00078,Installation of Duct & Duct Fixture (Substation-1),51,5,10,c,4203
2513C82R660HV00076,Installation of AC Equipment (LER 3 Building),25,5,10,d,4204
2513C82R660HV00080,Installation of Duct & Duct Fixture (LER 3 Building),26,5,10,e,4205
2513C60R990EL00010,Installation of Panel for Water Injection & Produced Water Treatment Area,12,5,10,a,4206
2513C71R990EL00010,Installation of Panel for Flow Tank & Off-Spec Oil Tank Area,12,5,10,b,4207
2513C00R990EL00010,Installation of Panel for Gate Area,12,5,10,c,4208
2513C82R000EL00030,Installation of ELECTRICAL HEAT TRACING SYSTEM for Substation Area,9,5,10,d,4209
2513C82R945EL00010,Installation of GROUNDING for Substation Area,31,5,10,e,4210
2513C82R960EL00010,Installation of PAGA/TELECOMMUNICATION SYSTEM for Substation Area,18,5,10,a,4211
2513C82R960EL00020,Installation of FIRE ALARM SYSTEM for Substation Area,11,5,10,b,4212
2513C82R960EL00030,Installation of CCTV SYSTEM for Substation Area,3,5,10,c,4213
2513C82R990EL00010,Installation of Electrical Panel for Substation Area,90,5,10,d,4214
2513C82R935EL00010,Installation of CABLE TRAY for Substation Area 3,26,5,10,e,4215
2513C82R000EL00010,Installation of ELECTRICAL (TELECOMMUNICATION & FIRE ALARM) CABLE for Substation Area,155,5,10,a,4216
2513C82R000EL00020,Installation of CABLE GLAND & TERMINATION KIT for Substation Area,19,5,10,b,4217
2513C82R935EL00020,Installation of LIGHTING FIXTURE/RECEPTACLE & JUNCTION BOX for Substation Area,10,5,10,c,4218
2513C82R690AR00019,Wall&Roof Finishing for LER 3 Building,47,5,10,d,4219
2513C82R690AR00020,Foundation for VSD ROOM(ONLY FOUNDATION),105,5,10,e,4220
2513C82R690AR00022,Foundation for GAS COMPRESSOR ELECTRIC MOTOR DRIVER LER (ONLY FOUNDATION),24,5,10,a,4221
2513C82R690AR00011,Foundation for Electrical Substation-1 (2stories),25,5,10,b,4222
2513C82R690AR00012,RC Structure for Electrical Substation-1 (2stories),135,5,10,c,4223
2513C82R690AR00013,Wall&Roof Finishing for Electrical Substation-1 (2stories),238,5,10,d,4224
2513C82R690AR00017,Foundation for LER 3 Building,24,5,10,e,4225
2513C82R690AR00018,RC Structure for LER 3 Building,92,5,10,a,4226
2513C20R200LL00083,Installation of 2nd Stage Separators-112001VS002(Oil Train 1),60,5,10,b,4227
2513C20R200LL00084,Installation of 2nd Stage Separators-112002VS002(Oil Train 2),60,5,10,c,4228
2513C20R210LL00085,Installation of Desalting System-112101XX001 (Oil Train 1) (RP-New),60,5,10,d,4229
2513C20R210LL00086,Installation of Desalting System-112102XX001 (Oil Train 2) (RP-New),60,5,10,e,4230
2513C20R210LL00081,Installation of Dehydrators-112101VU001(Oil Train 1),60,5,10,a,4231
2513C20R210LL00082,Installation of Desalters-112102VU001(Oil Train 2),60,5,10,b,4232
2513C20R210LL00083,Installation of Dehydrators-112101VU002(Oil Train 1),60,5,10,c,4233
2513C20R210ME00073,Installation of Recycle Water Pumps (API610)-112101PA002A/B(Oil Train 1),30,5,10,d,4234
2513C20R210ME00074,Installation of Recycle Water Pumps (API610)-112102PA002A/B(Oil Train 2),30,5,10,e,4235
2513C20R210ME00071,Installation of Oil Desalting Feed Pumps (API610)-112101PA001A/B(Oil Train 1),31,5,10,a,4236
2513C20R210ME00072,Installation of Oil Desalting Feed Pumps (API610)-112102PA001A/B(Oil Train 2),31,5,10,b,4237
2513C20R555ME00073,Installation of Sand Removal Package-115551XX002(Oil Train 1),45,5,10,c,4238
2513C20R555ME00074,Installation of Sand Removal Package-115552XX002(Oil Train 2),45,5,10,d,4239
2513C20R200ME00081,Installation of Treated oil cooling-112001HA001Oil Pre-Heater(Oil Train 1),45,5,10,e,4240
2513C20R200ME00082,Installation of Treated oil cooling-112002HA001Oil Pre-Heater(Oil Train 2),45,5,10,a,4241
2513C20R200ME00073,Installation of Hot Oil Cooling-112001HA002A/Boil Heater(Oil Train 1),45,5,10,b,4242
2513C20R200ME00074,Installation of Hot Oil Cooling-112002HA002A/Boil Heater(Oil Train 2),45,5,10,c,4243
2513C20R210ME00079,Installation of Plate Type Heat Exchanger-112101HB001A/Effluent Water / Wash Water Economiser(Oil Train 1),31,5,10,d,4244
2513C20R210ME00080,Installation of Plate Type Heat Exchanger-112102HB001A/Effluent Water / Wash Water Economiser(Oil Train 2),31,5,10,e,4245
2513C20R210ME00081,Installation of Oil Desalting Feed Pumps Sunshade Hoist,45,5,10,a,4246
2513C20R210LL00084,Installation of Desalters-112102VU002(Oil Train 2),60,5,10,b,4247
2513C20R200LL00071,Installation of 1st Stage Separators-112001VS001(Oil Train 1),59,5,10,c,4248
2513C20R200LL00072,Installation of 1st Stage Separators-112002VS001(Oil Train 2),59,5,10,d,4249
2513C20R150PI00085,Hydro Test for AG Piping(Oil Treatment Area),161,5,10,e,4250
2513C20R150PI00075,A/G Piping Field Installation for OIL TREATMENT AREA,236,5,10,a,4251
2513C20R150PI00120,Hydro Test for UG Piping(Oil Treatment Area),68,5,10,b,4252
2513C20R000PI00110,Installation of UG Piping(Oil Treatment Area),68,5,10,c,4253
2513C20R690AR00011,Foundation for Recycle Water Pumps Sunshade,37,5,10,d,4254
2513C20R690AR00012,Structure&Cladding for Recycle Water Pumps Sunshade,18,5,10,e,4255
2513C20R690AR00014,Structure&Cladding for Chemical Injection Package Sunshade (Oil Treatment Area),74,5,10,a,4256
2513C20R690AR00015,Foundation for Chemical Injection Package Sunshade (Oil Treatment Area),41,5,10,b,4257
2513C20R200SS00071,Steel Structure Erection for 2nd Stage Separators (10-STR-01)-112002VS002(Oil Train 1)-STR (FP),26,5,10,c,4258
2513C20R200SS00072,Steel Structure Erection for 2nd Stage Separators (10-STR-02)-112002VS002(Oil Train 2)-STR (FP),26,5,10,d,4259
2513C20R935IN00010,Installation of INSTRUMENT CABLE TRAY for Oil Treatment Area,10,5,10,e,4260
2513C20R000IN00010,Field Instrument Installation for Oil Treatment Area,62,5,10,a,4261
2513C20R000IN00020,Installation of INSTRUMENT JUNCTION BOX for Oil Treatment Area,35,5,10,b,4262
2513C20R000IN00030,Installation of INSTRUMENT AIR PIPING (GALVANIZED) & Tubing for Oil Treatment Area,48,5,10,c,4263
2513C20R000IN00050,Installation of INSTRUMENT CABLE (Secondary) for Oil Treatment Area,17,5,10,d,4264
2513C20R000IN00060,Instrument Cable Termination & Gland for Oil Treatment Area,32,5,10,e,4265
2513C20R210CV00071,Equipment Foundation for Centrifugal Horizontal Pump (API610)-112101PA001A/B(Oil Train 1),4,5,10,a,4266
2513C20R200CV00082,Equipment Foundation for Treated Oil Cooling Crude Oil Pre-Heating-112002HA001Oil Pre-Heater(Oil Train 2),7,5,10,b,4267
2513C20R200CV00081,Equipment Foundation for Treated Oil Cooling Crude Oil Pre-Heating-112001HA001Oil Pre-Heater(Oil Train 1),7,5,10,c,4268
2513C20R210CV00081,Equipment Foundation for Desalting System-112101XX001 (Oil Train 1) (RP-New) (추가),9,5,10,d,4269
2513C20R210CV00082,Equipment Foundation for Desalting System-112101XX001 (Oil Train 2) (RP-New) (추가),9,5,10,e,4270
2513C20R200CV00073,Equipment Foundation for Shell & Tube Heat Exchanger-112001HA002A/Boil Heater(Oil Train 1),7,5,10,a,4271
2513C20R555CV00074,Equipment Foundation for Sand Removal Package-115552XX002(Oil Train 2),9,5,10,b,4272
2513C20R555CV00073,Equipment Foundation for Sand Removal Package-115551XX002(Oil Train 1),9,5,10,c,4273
2513C20R200CV00074,Equipment Foundation for Shell & Tube Heat Exchanger-112002HA002A/Boil Heater(Oil Train 2),7,5,10,d,4274
2513C20R555CV00072,Equipment Foundation for Sand Removal Package-115552PA001A/B(Oil Train 2),9,5,10,e,4275
2513C20R555CV00071,Equipment Foundation for Sand Removal Package-115551PA001A/B(Oil Train 1),9,5,10,a,4276
2513C20R210CV00080,Equipment Foundation for Plate Type Heat Exchanger-112102HB001A/Effluent Water / Wash Water Economiser(Oil Train 2),3,5,10,b,4277
2513C20R200CV00071,Equipment Foundation for 1st Stage Separators-112001VS001(Oil Train 1),14,5,10,c,4278
2513C20R200CV00072,Equipment Foundation for 1st Stage Separators-112002VS001(Oil Train 2),14,5,10,d,4279
2513C20R200CV00083,Steel Structure Foundation for 2nd Stage Separators-112001VS002(Oil Train 1) (10-STR-01),39,5,10,e,4280
2513C20R200CV00084,Steel Structure Foundation for 2nd Stage Separators-112002VS002(Oil Train 2) (10-STR-02),39,5,10,a,4281
2513C20R210CV00079,Equipment Foundation for Plate Type Heat Exchanger-112101HB001A/Effluent Water / Wash Water Economiser(Oil Train 1),3,5,10,b,4282
2513C20R210CV00074,Equipment Foundation for Centrifugal Horizontal Pump (API610)-112102PA002A/B(Oil Train 2),2,5,10,c,4283
2513C20R210CV00073,Equipment Foundation for Centrifugal Horizontal Pump (API610)-112101PA002A/B(Oil Train 1),2,5,10,d,4284
2513C20R210CV00072,Equipment Foundation for Centrifugal Horizontal Pump (API610)-112102PA001A/B(Oil Train 2),4,5,10,e,4285
2513C20R000CV00110,Underground Work for UG Piping(Oil Treatment Area),97,5,10,a,4286
2513C20R000CV01020,Cable Trench/Bank(OIL TREATMENT AREA),61,5,10,b,4287
2513C20R000CV04010,Concrete Paving(OIL TREATMENT AREA),14,5,10,c,4288
2513C20R000CV01030,Gatch Paving(OIL TREATMENT AREA),20,5,10,d,4289
2513C20R000CV05010,Gravel Paving(OIL TREATMENT AREA),16,5,10,e,4290
2513C20R000CV01010,Pit/Manhole/Basin(OIL TREATMENT AREA),123,5,10,a,4291
2513C20R200IS00011,Insulation Work for Oil Pre-Heater(Oil Train 1/2)-112001HA001/112002HA001,13,5,10,b,4292
2513C20R200IS00013,Insulation Work for Oil Heater (Oil Train 1/2)-112001HA002A/B/112002HA002A/B,13,5,10,c,4293
2513C20R935EL00010,Installation of CABLE TRAY for Oil Treatment Area,52,5,10,d,4294
2513C20R000EL00010,Installation of ELECTRICAL (TELECOMMUNICATION & FIRE ALARM) CABLE for Oil Treatment Area,38,5,10,e,4295
2513C20R000EL00020,Installation of CABLE GLAND & TERMINATION KIT for Oil Treatment Area,25,5,10,a,4296
2513C20R935EL00020,Installation of LIGHTING FIXTURE/RECEPTACLE & JUNCTION BOX for Oil Treatment Area,31,5,10,b,4297
2513C20R000EL00030,Installation of ELECTRICAL HEAT TRACING SYSTEM for Oil Treatment Area,27,5,10,c,4298
2513C20R000EL00040,Installation of Cathodic Protection System for Oil Treatment Area,23,5,10,d,4299
2513C20R945EL00010,Installation of GROUNDING for Oil Treatment Area,42,5,10,e,4300
2513C20R960EL00010,Installation of PAGA/TELECOMMUNICATION SYSTEM for Oil Treatment Area,24,5,10,a,4301
2513C20R960EL00020,Installation of FIRE ALARM SYSTEM for Oil Treatment Area,15,5,10,b,4302
2513C20R960EL00030,Installation of CCTV SYSTEM for Oil Treatment Area,3,5,10,c,4303
2513C00R660HV00071,Installation of AC Equipment (Gate Area),90,5,10,d,4304
2513C00R570ME00075,Installation of Sanitary Sewage Sump Pumps-105700PS004A/B/C New,31,5,10,e,4305
2513C00R000ME00071,Installation of Refueling Station-104300XX001 New,90,5,10,a,4306
2513C00R000CV00071,Equipment Foundation for Refueling Station-104300XX001 New,9,5,10,b,4307
2513C00R000CV00110,Underground Work for UG Piping(Gate Area),84,5,10,c,4308
2513C00R000CV01020,Cable Trench/Bank(GATE AREA),45,5,10,d,4309
2513C00R000CV01030,Gatch Paving(GATE AREA),21,5,10,e,4310
2513C00R000CV01010,Pit/Manhole/Basin(GATE AREA),142,5,10,a,4311
2513C00R000EL00030,Installation of ELECTRICAL HEAT TRACING SYSTEM for Gate Area,14,5,10,b,4312
2513C00R945EL00010,Installation of GROUNDING for Gate Area,17,5,10,c,4313
2513C00R960EL00010,Installation of PAGA/TELECOMMUNICATION SYSTEM for Gate Area,10,5,10,d,4314
2513C00R960EL00020,Installation of FIRE ALARM SYSTEM for Gate Area,6,5,10,e,4315
2513C00R960EL00030,Installation of CCTV SYSTEM for Gate Area,3,5,10,a,4316
2513C00R935EL00010,Installation of CABLE TRAY for Gate Area,21,5,10,b,4317
2513C00R000EL00010,Installation of ELECTRICAL (TELECOMMUNICATION & FIRE ALARM) CABLE for Gate Area,26,5,10,c,4318
2513C00R000EL00020,Installation of CABLE GLAND & TERMINATION KIT for Gate Area,10,5,10,d,4319
2513C00R935EL00020,Installation of LIGHTING FIXTURE/RECEPTACLE & JUNCTION BOX for Gate Area,16,5,10,e,4320
2513C00R690AR00012,RC Structure for Guide House Type-1 (3ea),73,5,10,a,4321
2513C00R690AR00013,Wall&Roof Finishing for Guide House Type-1 (3ea),194,5,10,b,4322
2513C00R690AR00014,Foundation for Car Park Sunshade,48,5,10,c,4323
2513C00R690AR00015,Structure&Cladding for Car Park Sunshade,154,5,10,d,4324
2513C00R690AR00016,Foundation for Main Access Shelter,43,5,10,e,4325
2513C00R690AR00017,Structure&Cladding for Main Access Shelter,38,5,10,a,4326
2513C00R690AR00018,Foundation for Fuel Station Shelter,47,5,10,b,4327
2513C00R690AR00019,Structure&Cladding for Fuel Station Shelter,29,5,10,c,4328
2513C00R690AR00020,Foundation for DOG HANDLER SHACK,2,5,10,d,4329
2513C00R690AR00011,Foundation for Guide House Type-1 (3ea),23,5,10,e,4330
2513C00R150PI00120,Hydro Test for UG Piping(Gate Area),55,5,10,a,4331
2513C00R000PI00110,Installation of UG Piping(Gate Area),56,5,10,b,4332
2513C60R935EL00010,Installation of CABLE TRAY for Water Injection & Produced Water Treatment Area,52,5,10,c,4333
2513C60R000EL00010,Installation of ELECTRICAL (TELECOMMUNICATION & FIRE ALARM) CABLE for Water Injection & Produced Water Treatment Area,47,5,10,d,4334
2513C60R000EL00020,Installation of CABLE GLAND & TERMINATION KIT for Water Injection & Produced Water Treatment Area,27,5,10,e,4335
2513C60R935EL00020,Installation of LIGHTING FIXTURE/RECEPTACLE & JUNCTION BOX for Water Injection & Produced Water Treatment Area,23,5,10,a,4336
2513C60R000EL00030,Installation of ELECTRICAL HEAT TRACING SYSTEM for Water Injection & Produced Water Treatment Area,20,5,10,b,4337
2513C60R000EL00040,Installation of Cathodic Protection System for Water Injection & Produced Water Treatment Area,16,5,10,c,4338
2513C60R945EL00010,Installation of GROUNDING for Water Injection & Produced Water Treatment Area,44,5,10,d,4339
2513C60R960EL00010,Installation of PAGA/TELECOMMUNICATION SYSTEM for Water Injection & Produced Water Treatment Area,26,5,10,e,4340
2513C60R960EL00020,Installation of FIRE ALARM SYSTEM for Water Injection & Produced Water Treatment Area,16,5,10,a,4341
2513C60R960EL00030,Installation of CCTV SYSTEM for Water Injection & Produced Water Treatment Area,3,5,10,b,4342
2513C60R555ME00085,Installation of Produced Water Treatment Package-115551XX001 (PWT Train 1) (RP-New),50,5,10,c,4343
2513C60R555ME00090,Installation of Intermediate Produced Water Pumps Sunshade Hoist,45,5,10,d,4344
2513C60R555ME00091,Installation of Produced Water Treatment Package Sunshade Hoist,45,5,10,e,4345
2513C60R510ME00081,Installation of Make up Sea water filter package-135100CY001A/B/C,30,5,10,a,4346
2513C60R510ME00075,Installation of Make up Sea water filter package-135100XX001,46,5,10,b,4347
2513C60R540ME00083,Installation of Open Drain Skimmed Oil Drum-105400VY001,3,5,10,c,4348
2513C60R540ME00084,Installation of Open Drain CPI Separator Package-105400XX001,61,5,10,d,4349
2513C60R555ME00076,Installation of Intermediate Produced Water Pumps-115550PA001A/B,30,5,10,e,4350
2513C60R510ME00083,Installation of Water Injection Main Pumps Electric Bridge Crane-135100YB002,60,5,10,a,4351
2513C60R510ME00073,Installation of Water Injection Booster Pumps Electric Bridge Crane-135100YB001,60,5,10,b,4352
2513C60R540ME00071,Installation of Open Drain Sump Pumps-105400PS001A/B,30,5,10,c,4353
2513C60R555ME00140,Hydro Test for Intermediate Produced Water Tank(DRT),13,5,10,d,4354
2513C60R510ME00140,Hydro Test for Water Injection Surge Tank(DRT),14,5,10,e,4355
2513C60R555ME00110,Installation of Bottom and Annular for Intermediate Produced Water Tank(DRT),30,5,10,a,4356
2513C60R510ME00110,Installation of Bottom and Annular for Water Injection Surge Tank(DRT),30,5,10,b,4357
2513C60R555ME00130,Installation of Roof for Intermediate Produced Water Tank(DRT),58,5,10,c,4358
2513C60R510ME00130,Installation of Roof for Water Injection Surge Tank(DRT),64,5,10,d,4359
